Date,Close,Open,High,Low
1/3/11,"2,250.50","2,220.00","2,267.75","2,219.25"
1/4/11,"2,245.50","2,249.75","2,262.50","2,236.50"
1/5/11,"2,269.75","2,246.75","2,271.75","2,229.50"
1/6/11,"2,276.25","2,270.75","2,279.25","2,267.25"
1/7/11,"2,273.00","2,277.00","2,282.25","2,252.00"
1/10/11,"2,282.50","2,272.25","2,287.00","2,260.75"
1/11/11,"2,285.50","2,282.00","2,295.25","2,278.00"
1/12/11,"2,304.50","2,286.00","2,306.75","2,284.00"
1/13/11,"2,302.75","2,304.75","2,309.50","2,296.75"
1/14/11,"2,320.00","2,303.75","2,323.00","2,297.50"
1/18/11,"2,330.75","2,321.25","2,332.50","2,285.25"
1/19/11,"2,294.50","2,331.50","2,346.50","2,293.00"
1/20/11,"2,281.50","2,297.75","2,299.50","2,267.00"
1/21/11,"2,269.00","2,281.75","2,300.25","2,265.75"
1/24/11,"2,298.00","2,268.75","2,300.75","2,264.50"
1/25/11,"2,301.25","2,298.00","2,303.25","2,281.25"
1/26/11,"2,318.50","2,300.25","2,320.00","2,298.00"
1/27/11,"2,323.00","2,318.00","2,334.50","2,313.25"
1/28/11,"2,268.00","2,322.00","2,331.00","2,258.00"
1/31/11,"2,280.00","2,265.50","2,286.00","2,248.50"
2/1/11,"2,322.50","2,284.00","2,328.25","2,281.25"
2/2/11,"2,319.75","2,320.75","2,327.75","2,312.00"
2/3/11,"2,321.75","2,319.00","2,326.25","2,295.75"
2/4/11,"2,337.50","2,322.25","2,339.50","2,316.50"
2/7/11,"2,345.00","2,337.75","2,359.75","2,334.50"
2/8/11,"2,362.75","2,343.75","2,364.00","2,341.25"
2/9/11,"2,362.25","2,362.50","2,365.50","2,350.50"
2/10/11,"2,361.75","2,357.00","2,365.00","2,338.25"
2/11/11,"2,378.25","2,360.00","2,380.50","2,347.75"
2/14/11,"2,381.75","2,376.25","2,387.50","2,375.50"
2/15/11,"2,381.50","2,381.75","2,385.50","2,370.75"
2/16/11,"2,392.00","2,381.25","2,403.00","2,379.75"
2/17/11,"2,393.50","2,392.00","2,400.75","2,383.50"
2/18/11,"2,395.00","2,393.75","2,400.50","2,382.00"
2/22/11,"2,321.75","2,393.50","2,394.00","2,315.50"
2/23/11,"2,303.50","2,322.00","2,334.75","2,285.00"
2/24/11,"2,308.25","2,302.75","2,321.00","2,280.25"
2/25/11,"2,345.75","2,310.00","2,350.25","2,305.50"
2/28/11,"2,350.75","2,345.25","2,363.00","2,334.75"
3/1/11,"2,311.50","2,351.00","2,371.75","2,307.50"
3/2/11,"2,323.25","2,311.25","2,341.00","2,301.75"
3/3/11,"2,371.75","2,322.00","2,376.00","2,321.25"
3/4/11,"2,359.75","2,371.25","2,378.75","2,344.25"
3/7/11,"2,324.50","2,360.25","2,374.25","2,306.25"
3/8/11,"2,333.75","2,324.00","2,348.00","2,310.50"
3/9/11,"2,310.50","2,332.75","2,340.50","2,308.25"
3/10/11,"2,283.00","2,312.25","2,315.50","2,275.25"
3/11/11,"2,305.25","2,282.50","2,306.25","2,265.00"
3/14/11,"2,292.00","2,296.50","2,304.75","2,273.50"
3/15/11,"2,247.50","2,292.25","2,296.50","2,216.25"
3/16/11,"2,211.00","2,249.00","2,264.25","2,188.50"
3/17/11,"2,228.50","2,210.50","2,248.00","2,188.25"
3/18/11,"2,242.96","2,224.00","2,255.50","2,218.00"
3/21/11,"2,254.50","2,223.00","2,271.25","2,219.50"
3/22/11,"2,257.25","2,256.25","2,264.00","2,249.25"
3/23/11,"2,265.00","2,256.00","2,274.75","2,232.00"
3/24/11,"2,308.50","2,265.00","2,313.50","2,262.75"
3/25/11,"2,317.00","2,305.50","2,335.00","2,304.00"
3/28/11,"2,295.75","2,316.25","2,328.50","2,294.75"
3/29/11,"2,322.50","2,296.75","2,324.75","2,289.50"
3/30/11,"2,334.50","2,322.25","2,343.25","2,320.25"
3/31/11,"2,336.25","2,334.25","2,341.50","2,327.50"
4/1/11,"2,338.50","2,339.00","2,358.00","2,333.25"
4/4/11,"2,340.50","2,337.25","2,349.75","2,322.00"
4/5/11,"2,323.25","2,341.00","2,343.00","2,318.25"
4/6/11,"2,325.50","2,324.00","2,350.00","2,316.75"
4/7/11,"2,329.25","2,325.50","2,344.25","2,311.75"
4/8/11,"2,318.00","2,329.00","2,342.75","2,304.75"
4/11/11,"2,308.00","2,322.75","2,334.00","2,302.00"
4/12/11,"2,293.00","2,309.50","2,310.00","2,285.00"
4/13/11,"2,308.50","2,292.25","2,319.50","2,291.50"
4/14/11,"2,300.75","2,309.00","2,312.00","2,287.50"
4/15/11,"2,309.75","2,301.75","2,313.75","2,289.25"
4/18/11,"2,290.00","2,308.00","2,310.00","2,250.25"
4/19/11,"2,311.00","2,289.00","2,317.50","2,277.75"
4/20/11,"2,355.00","2,313.75","2,363.75","2,313.00"
4/21/11,"2,375.50","2,356.00","2,382.75","2,356.00"
4/25/11,"2,377.50","2,373.00","2,382.25","2,371.75"
4/26/11,"2,384.75","2,377.25","2,402.00","2,372.75"
4/27/11,"2,409.00","2,388.00","2,412.75","2,387.25"
4/28/11,"2,401.75","2,409.25","2,415.75","2,396.25"
4/29/11,"2,400.75","2,401.00","2,412.50","2,397.25"
5/2/11,"2,401.50","2,408.00","2,428.00","2,393.50"
5/3/11,"2,389.75","2,402.75","2,403.00","2,374.00"
5/4/11,"2,384.00","2,389.75","2,396.00","2,364.75"
5/5/11,"2,379.00","2,385.00","2,399.75","2,363.50"
5/6/11,"2,373.50","2,378.50","2,409.75","2,372.75"
5/9/11,"2,386.50","2,378.00","2,398.00","2,374.00"
5/10/11,"2,409.25","2,386.25","2,412.00","2,382.75"
5/11/11,"2,393.50","2,407.50","2,415.25","2,374.00"
5/12/11,"2,407.00","2,393.75","2,409.25","2,369.00"
5/13/11,"2,370.00","2,408.00","2,414.25","2,369.00"
5/16/11,"2,334.50","2,366.00","2,372.75","2,329.25"
5/17/11,"2,337.25","2,333.75","2,346.00","2,318.25"
5/18/11,"2,361.50","2,341.25","2,365.00","2,333.50"
5/19/11,"2,369.00","2,362.00","2,373.25","2,353.50"
5/20/11,"2,343.50","2,368.50","2,372.75","2,342.25"
5/23/11,"2,315.50","2,341.50","2,342.75","2,304.25"
5/24/11,"2,301.75","2,315.50","2,324.25","2,298.75"
5/25/11,"2,309.50","2,300.75","2,320.75","2,281.00"
5/26/11,"2,325.25","2,309.75","2,331.00","2,302.00"
5/27/11,"2,332.50","2,326.50","2,338.50","2,322.25"
5/31/11,"2,371.75","2,331.25","2,377.75","2,330.75"
6/1/11,"2,319.50","2,375.50","2,380.75","2,318.00"
6/2/11,"2,326.00","2,320.50","2,335.50","2,313.75"
6/3/11,"2,287.50","2,325.75","2,328.00","2,284.75"
6/6/11,"2,274.00","2,288.50","2,299.25","2,271.25"
6/7/11,"2,273.75","2,274.00","2,288.25","2,268.00"
6/8/11,"2,248.00","2,273.50","2,278.00","2,246.75"
6/9/11,"2,252.50","2,250.75","2,267.50","2,245.50"
6/10/11,"2,221.25","2,252.50","2,255.75","2,218.50"
6/13/11,"2,223.25","2,217.00","2,234.00","2,214.50"
6/14/11,"2,250.75","2,226.00","2,256.25","2,220.25"
6/15/11,"2,209.00","2,249.50","2,250.25","2,204.25"
6/16/11,"2,199.25","2,211.50","2,217.50","2,180.75"
6/17/11,"2,225.78","2,199.75","2,220.00","2,191.75"
6/20/11,"2,200.00","2,189.50","2,207.00","2,174.00"
6/21/11,"2,244.00","2,199.50","2,249.75","2,198.00"
6/22/11,"2,229.50","2,243.25","2,250.75","2,228.75"
6/23/11,"2,237.50","2,229.00","2,253.50","2,199.50"
6/24/11,"2,207.75","2,237.50","2,258.50","2,206.75"
6/27/11,"2,249.00","2,208.75","2,260.00","2,191.50"
6/28/11,"2,284.00","2,250.50","2,285.00","2,241.50"
6/29/11,"2,294.00","2,283.00","2,300.50","2,274.75"
6/30/11,"2,321.00","2,293.25","2,323.50","2,287.50"
7/1/11,"2,355.25","2,318.75","2,360.75","2,316.75"
7/5/11,"2,372.00","2,355.00","2,372.00","2,351.50"
7/6/11,"2,375.25","2,370.00","2,380.75","2,358.50"
7/7/11,"2,415.50","2,376.00","2,416.00","2,375.75"
7/8/11,"2,408.50","2,415.25","2,421.75","2,375.75"
7/11/11,"2,367.00","2,404.25","2,404.25","2,351.25"
7/12/11,"2,344.50","2,365.75","2,366.50","2,330.50"
7/13/11,"2,344.50","2,344.50","2,375.00","2,337.75"
7/14/11,"2,334.00","2,345.75","2,368.25","2,314.50"
7/15/11,"2,355.50","2,338.00","2,358.75","2,331.50"
7/18/11,"2,340.00","2,354.50","2,355.25","2,318.75"
7/19/11,"2,389.00","2,341.75","2,399.75","2,339.00"
7/20/11,"2,381.75","2,389.75","2,413.50","2,381.00"
7/21/11,"2,410.00","2,381.75","2,414.50","2,365.00"
7/22/11,"2,428.00","2,402.50","2,429.75","2,396.25"
7/25/11,"2,423.50","2,417.75","2,434.50","2,380.00"
7/26/11,"2,423.50","2,423.00","2,435.50","2,412.75"
7/27/11,"2,357.75","2,424.50","2,425.75","2,358.25"
7/28/11,"2,370.00","2,360.00","2,398.75","2,355.75"
7/29/11,"2,359.25","2,370.75","2,385.25","2,338.00"
8/1/11,"2,346.00","2,386.00","2,395.00","2,320.75"
8/2/11,"2,288.25","2,347.25","2,355.25","2,285.75"
8/3/11,"2,302.50","2,290.00","2,314.50","2,253.00"
8/4/11,"2,209.50","2,303.75","2,319.50","2,195.00"
8/5/11,"2,187.00","2,213.75","2,239.25","2,128.75"
8/8/11,"2,038.00","2,145.00","2,170.75","2,031.50"
8/9/11,"2,155.00","2,043.00","2,161.25","1,972.25"
8/10/11,"2,085.00","2,154.00","2,168.25","2,065.75"
8/11/11,"2,158.00","2,082.75","2,184.50","2,057.50"
8/12/11,"2,177.50","2,158.00","2,192.50","2,114.00"
8/15/11,"2,206.50","2,183.75","2,211.50","2,176.50"
8/16/11,"2,199.00","2,204.50","2,211.25","2,163.50"
8/17/11,"2,175.25","2,198.00","2,214.00","2,157.25"
8/18/11,"2,082.00","2,175.75","2,175.75","2,053.00"
8/19/11,"2,041.00","2,084.75","2,102.00","2,033.75"
8/22/11,"2,044.00","2,041.00","2,085.50","2,022.25"
8/23/11,"2,124.00","2,046.75","2,129.25","2,037.00"
8/24/11,"2,139.00","2,124.00","2,147.50","2,096.25"
8/25/11,"2,111.00","2,138.75","2,152.00","2,101.00"
8/26/11,"2,164.00","2,111.00","2,169.00","2,080.75"
8/29/11,"2,220.00","2,164.00","2,225.00","2,158.00"
8/30/11,"2,227.00","2,219.50","2,249.50","2,201.25"
8/31/11,"2,240.75","2,226.00","2,268.50","2,221.25"
9/1/11,"2,217.25","2,243.50","2,263.75","2,215.50"
9/2/11,"2,164.75","2,217.00","2,221.75","2,155.75"
9/6/11,"2,165.25","2,159.50","2,171.25","2,108.25"
9/7/11,"2,222.00","2,165.50","2,224.50","2,164.75"
9/8/11,"2,216.75","2,223.00","2,244.00","2,205.25"
9/9/11,"2,169.00","2,216.00","2,227.75","2,149.75"
9/12/11,"2,195.00","2,159.75","2,198.75","2,122.00"
9/13/11,"2,220.75","2,194.75","2,225.75","2,166.75"
9/14/11,"2,252.00","2,221.00","2,278.25","2,191.75"
9/15/11,"2,290.00","2,252.00","2,292.50","2,245.00"
9/16/11,"2,292.79","2,290.25","2,298.50","2,275.50"
9/19/11,"2,301.00","2,288.00","2,314.50","2,254.25"
9/20/11,"2,296.50","2,298.75","2,332.50","2,283.75"
9/21/11,"2,245.50","2,297.00","2,318.00","2,244.25"
9/22/11,"2,174.50","2,245.75","2,249.50","2,144.50"
9/23/11,"2,202.00","2,177.75","2,210.25","2,134.00"
9/26/11,"2,226.00","2,190.50","2,232.50","2,162.25"
9/27/11,"2,254.00","2,226.50","2,285.25","2,221.25"
9/28/11,"2,218.50","2,252.25","2,275.75","2,212.00"
9/29/11,"2,189.50","2,217.25","2,259.75","2,152.50"
9/30/11,"2,134.50","2,193.00","2,198.50","2,122.25"
10/3/11,"2,065.25","2,126.50","2,148.00","2,062.75"
10/4/11,"2,113.50","2,067.25","2,126.75","2,035.75"
10/5/11,"2,167.50","2,112.75","2,182.00","2,099.25"
10/6/11,"2,204.75","2,167.25","2,213.75","2,148.50"
10/7/11,"2,201.75","2,204.50","2,227.00","2,183.75"
10/10/11,"2,276.75","2,206.00","2,277.25","2,203.00"
10/11/11,"2,288.50","2,275.25","2,296.25","2,262.25"
10/12/11,"2,296.50","2,287.00","2,329.00","2,274.50"
10/13/11,"2,326.00","2,299.75","2,336.25","2,289.00"
10/14/11,"2,367.25","2,326.25","2,369.00","2,320.25"
10/17/11,"2,321.00","2,367.25","2,388.50","2,317.00"
10/18/11,"2,363.75","2,321.00","2,371.50","2,304.75"
10/19/11,"2,318.00","2,365.25","2,368.25","2,305.75"
10/20/11,"2,301.00","2,316.25","2,332.75","2,268.50"
10/21/11,"2,334.25","2,297.00","2,345.50","2,296.00"
10/24/11,"2,374.75","2,326.75","2,385.75","2,320.25"
10/25/11,"2,321.75","2,375.00","2,386.75","2,316.00"
10/26/11,"2,326.50","2,323.25","2,350.25","2,286.75"
10/27/11,"2,393.75","2,329.75","2,408.75","2,329.00"
10/28/11,"2,396.50","2,393.75","2,401.75","2,378.50"
10/31/11,"2,356.00","2,397.75","2,398.00","2,350.50"
11/1/11,"2,303.50","2,353.25","2,355.75","2,282.75"
11/2/11,"2,314.50","2,356.50","2,371.50","2,319.50"
11/3/11,"2,361.00","2,317.00","2,366.50","2,279.00"
11/4/11,"2,351.00","2,362.00","2,364.50","2,327.00"
11/7/11,"2,369.75","2,356.50","2,356.50","2,319.50"
11/8/11,"2,394.50","2,369.00","2,399.50","2,355.25"
11/9/11,"2,311.00","2,394.75","2,397.50","2,302.50"
11/10/11,"2,303.50","2,312.25","2,344.00","2,286.50"
11/11/11,"2,350.25","2,308.50","2,360.25","2,301.50"
11/14/11,"2,343.00","2,355.00","2,366.50","2,329.75"
11/15/11,"2,359.75","2,343.25","2,374.25","2,310.00"
11/16/11,"2,313.75","2,361.50","2,371.50","2,312.25"
11/17/11,"2,268.25","2,314.25","2,332.75","2,256.00"
11/18/11,"2,249.75","2,270.00","2,290.00","2,249.00"
11/21/11,"2,213.50","2,244.00","2,244.00","2,187.00"
11/22/11,"2,214.25","2,215.25","2,226.50","2,190.75"
11/23/11,"2,161.00","2,214.00","2,216.75","2,161.75"
11/25/11,"2,147.50","2,164.50","2,184.50","2,135.75"
11/28/11,"2,221.00","2,183.00","2,228.00","2,178.25"
11/29/11,"2,212.50","2,221.00","2,245.00","2,205.25"
11/30/11,"2,295.00","2,212.00","2,296.50","2,196.25"
12/1/11,"2,309.25","2,293.25","2,315.50","2,284.00"
12/2/11,"2,303.25","2,309.25","2,344.75","2,300.75"
12/5/11,"2,325.00","2,309.00","2,343.75","2,309.00"
12/6/11,"2,321.50","2,320.00","2,341.50","2,312.75"
12/7/11,"2,321.50","2,322.00","2,343.75","2,291.50"
12/8/11,"2,285.25","2,322.75","2,341.00","2,277.75"
12/9/11,"2,322.00","2,284.25","2,327.00","2,269.00"
12/12/11,"2,294.00","2,321.50","2,325.50","2,273.25"
12/13/11,"2,271.00","2,294.25","2,318.00","2,258.25"
12/14/11,"2,232.25","2,271.00","2,279.75","2,220.00"
12/15/11,"2,227.00","2,231.00","2,255.75","2,219.50"
12/16/11,"2,242.25","2,223.25","2,249.00","2,223.25"
12/19/11,"2,212.50","2,235.00","2,251.00","2,204.25"
12/20/11,"2,266.75","2,214.00","2,283.25","2,212.25"
12/21/11,"2,239.00","2,269.50","2,291.25","2,217.75"
12/22/11,"2,260.75","2,241.00","2,264.25","2,234.50"
12/23/11,"2,278.50","2,262.00","2,283.25","2,260.25"
12/27/11,"2,284.50","2,280.00","2,296.50","2,275.00"
12/28/11,"2,259.50","2,284.50","2,292.25","2,253.75"
12/29/11,"2,277.25","2,262.25","2,282.00","2,258.25"
12/30/11,"2,274.50","2,278.25","2,284.50","2,270.25"
1/3/12,"2,316.00","2,312.50","2,328.25","2,308.00"
1/4/12,"2,328.75","2,316.25","2,329.50","2,302.50"
1/5/12,"2,339.50","2,329.00","2,347.50","2,309.25"
1/6/12,"2,352.25","2,340.25","2,358.75","2,332.50"
1/9/12,"2,346.75","2,353.25","2,363.50","2,338.50"
1/10/12,"2,363.50","2,346.50","2,378.25","2,346.25"
1/11/12,"2,367.00","2,363.25","2,373.25","2,352.50"
1/12/12,"2,378.50","2,367.00","2,383.00","2,355.75"
1/13/12,"2,373.50","2,378.00","2,386.75","2,348.50"
1/17/12,"2,389.75","2,367.25","2,401.00","2,361.50"
1/18/12,"2,420.50","2,390.25","2,423.00","2,387.75"
1/19/12,"2,425.25","2,420.25","2,442.50","2,418.50"
1/20/12,"2,434.75","2,428.00","2,437.00","2,422.75"
1/23/12,"2,435.00","2,427.50","2,452.00","2,420.00"
1/24/12,"2,437.50","2,435.50","2,439.00","2,419.00"
1/25/12,"2,460.50","2,448.25","2,468.00","2,436.00"
1/26/12,"2,453.25","2,460.25","2,476.00","2,440.75"
1/27/12,"2,456.25","2,453.00","2,464.50","2,444.75"
1/30/12,"2,462.00","2,460.00","2,465.50","2,429.25"
1/31/12,"2,464.25","2,462.25","2,478.50","2,448.75"
2/1/12,"2,487.50","2,455.00","2,494.25","2,453.50"
2/2/12,"2,491.50","2,488.50","2,500.75","2,479.50"
2/3/12,"2,523.00","2,492.00","2,530.00","2,489.75"
2/6/12,"2,525.75","2,519.75","2,526.25","2,510.50"
2/7/12,"2,529.25","2,524.75","2,534.75","2,511.75"
2/8/12,"2,544.75","2,528.75","2,547.50","2,521.00"
2/9/12,"2,561.00","2,545.00","2,565.00","2,535.25"
2/10/12,"2,548.50","2,561.25","2,561.25","2,535.25"
2/13/12,"2,567.75","2,556.75","2,571.25","2,551.75"
2/14/12,"2,576.00","2,576.50","2,600.50","2,552.50"
2/15/12,"2,557.50","2,576.50","2,600.50","2,552.50"
2/16/12,"2,593.50","2,556.50","2,594.25","2,542.75"
2/17/12,"2,582.00","2,593.75","2,597.50","2,572.00"
2/21/12,"2,591.00","2,593.75","2,601.75","2,574.25"
2/22/12,"2,578.75","2,590.25","2,600.50","2,575.25"
2/23/12,"2,600.75","2,579.00","2,602.00","2,569.25"
2/24/12,"2,601.50","2,600.25","2,609.50","2,598.00"
2/27/12,"2,608.00","2,602.50","2,616.75","2,578.75"
2/28/12,"2,632.00","2,609.50","2,635.00","2,607.50"
2/29/12,"2,623.00","2,632.25","2,645.25","2,614.25"
3/1/12,"2,643.25","2,623.75","2,646.25","2,616.50"
3/2/12,"2,643.50","2,644.50","2,650.00","2,632.75"
3/5/12,"2,616.00","2,639.75","2,645.00","2,605.50"
3/6/12,"2,589.50","2,615.75","2,617.50","2,575.00"
3/7/12,"2,608.75","2,589.75","2,614.50","2,588.25"
3/8/12,"2,637.75","2,608.00","2,644.25","2,604.50"
3/9/12,"2,648.50","2,637.50","2,652.50","2,631.50"
3/12/12,"2,651.50","2,649.25","2,652.50","2,635.25"
3/13/12,"2,697.75","2,650.50","2,700.50","2,649.75"
3/14/12,"2,706.25","2,697.50","2,717.50","2,690.25"
3/15/12,"2,715.75","2,705.00","2,721.25","2,701.00"
3/16/12,"2,713.06","2,714.50","2,724.00","2,712.25"
3/19/12,"2,727.75","2,729.25","2,735.00","2,700.25"
3/20/12,"2,735.50","2,729.25","2,738.00","2,707.25"
3/21/12,"2,735.25","2,736.25","2,748.50","2,730.00"
3/22/12,"2,731.25","2,734.75","2,740.75","2,715.50"
3/23/12,"2,728.75","2,732.50","2,746.50","2,710.75"
3/26/12,"2,777.00","2,729.75","2,778.00","2,729.00"
3/27/12,"2,775.75","2,775.75","2,789.50","2,772.00"
3/28/12,"2,768.00","2,776.25","2,790.25","2,750.25"
3/29/12,"2,758.25","2,765.25","2,773.25","2,737.00"
3/30/12,"2,750.75","2,759.00","2,773.25","2,740.25"
4/2/12,"2,777.00","2,758.00","2,783.75","2,743.50"
4/3/12,"2,779.00","2,777.00","2,791.50","2,763.00"
4/4/12,"2,736.50","2,780.50","2,781.00","2,724.75"
4/5/12,"2,753.75","2,738.50","2,760.75","2,722.50"
4/6/12,"2,753.75","2,755.00","2,761.25","2,719.00"
4/9/12,"2,728.50","2,725.75","2,748.00","2,718.75"
4/10/12,"2,697.00","2,728.75","2,746.00","2,684.25"
4/11/12,"2,704.25","2,698.50","2,723.75","2,697.50"
4/12/12,"2,738.75","2,706.25","2,740.25","2,704.75"
4/13/12,"2,693.50","2,738.50","2,742.75","2,691.00"
4/16/12,"2,663.75","2,694.75","2,710.00","2,656.50"
4/17/12,"2,712.75","2,665.00","2,728.25","2,654.25"
4/18/12,"2,694.50","2,713.50","2,728.25","2,694.50"
4/19/12,"2,683.50","2,698.25","2,735.00","2,671.50"
4/20/12,"2,674.25","2,685.75","2,708.00","2,669.75"
4/23/12,"2,650.25","2,671.00","2,675.00","2,625.00"
4/24/12,"2,632.50","2,651.25","2,666.00","2,624.75"
4/25/12,"2,704.50","2,632.50","2,706.75","2,632.00"
4/26/12,"2,720.25","2,704.50","2,727.00","2,695.00"
4/27/12,"2,736.75","2,719.50","2,746.00","2,708.75"
4/30/12,"2,719.25","2,741.00","2,744.25","2,715.50"
5/1/12,"2,718.50","2,719.50","2,753.00","2,710.50"
5/2/12,"2,727.50","2,718.00","2,732.00","2,702.50"
5/3/12,"2,692.00","2,728.00","2,738.25","2,692.75"
5/4/12,"2,625.50","2,695.25","2,700.50","2,625.25"
5/7/12,"2,636.50","2,610.25","2,648.25","2,586.50"
5/8/12,"2,622.75","2,636.75","2,641.75","2,583.25"
5/9/12,"2,619.25","2,624.25","2,632.25","2,584.25"
5/10/12,"2,618.75","2,619.25","2,636.50","2,601.00"
5/11/12,"2,610.75","2,619.25","2,640.25","2,597.50"
5/14/12,"2,585.00","2,602.00","2,613.00","2,583.50"
5/15/12,"2,578.25","2,587.00","2,616.25","2,574.50"
5/16/12,"2,557.50","2,579.00","2,596.00","2,556.25"
5/17/12,"2,504.75","2,559.75","2,571.00","2,505.25"
5/18/12,"2,468.25","2,507.00","2,521.75","2,468.00"
5/21/12,"2,543.50","2,472.50","2,546.50","2,465.00"
5/22/12,"2,535.25","2,544.75","2,561.50","2,522.25"
5/23/12,"2,540.50","2,536.75","2,552.25","2,497.50"
5/24/12,"2,536.25","2,540.75","2,556.25","2,510.25"
5/25/12,"2,524.00","2,536.25","2,551.50","2,518.25"
5/29/12,"2,559.50","2,533.25","2,570.00","2,531.50"
5/30/12,"2,530.75","2,560.00","2,561.00","2,520.25"
5/31/12,"2,524.00","2,531.75","2,542.50","2,506.00"
6/1/12,"2,455.00","2,520.00","2,522.00","2,454.00"
6/4/12,"2,469.00","2,460.00","2,480.25","2,433.75"
6/5/12,"2,488.75","2,471.75","2,492.00","2,459.50"
6/6/12,"2,550.00","2,490.25","2,551.75","2,487.00"
6/7/12,"2,536.25","2,551.00","2,570.50","2,532.00"
6/8/12,"2,562.50","2,536.75","2,564.25","2,517.75"
6/11/12,"2,515.25","2,587.00","2,604.00","2,513.50"
6/12/12,"2,550.25","2,516.75","2,551.75","2,510.25"
6/13/12,"2,528.00","2,549.25","2,557.75","2,519.50"
6/14/12,"2,540.50","2,529.75","2,548.25","2,514.75"
6/15/12,"2,547.50","2,542.00","2,554.00","2,539.00"
6/18/12,"2,587.50","2,580.25","2,594.50","2,549.25"
6/19/12,"2,612.50","2,589.25","2,626.00","2,585.00"
6/20/12,"2,617.25","2,612.00","2,628.25","2,597.50"
6/21/12,"2,551.75","2,618.25","2,620.50","2,548.50"
6/22/12,"2,573.50","2,552.25","2,581.75","2,548.50"
6/25/12,"2,526.50","2,573.75","2,577.25","2,521.00"
6/26/12,"2,548.25","2,528.25","2,551.75","2,525.25"
6/27/12,"2,557.75","2,548.25","2,571.50","2,542.50"
6/28/12,"2,527.75","2,559.00","2,564.75","2,503.50"
6/29/12,"2,609.75","2,528.25","2,616.25","2,518.75"
7/2/12,"2,614.25","2,612.00","2,620.25","2,599.50"
7/3/12,"2,641.50","2,615.00","2,642.50","2,613.50"
7/5/12,"2,642.50","2,641.00","2,655.75","2,621.00"
7/6/12,"2,609.00","2,642.50","2,644.75","2,590.50"
7/9/12,"2,606.00","2,602.50","2,615.50","2,591.50"
7/10/12,"2,578.00","2,606.00","2,625.50","2,568.50"
7/11/12,"2,561.50","2,577.50","2,589.25","2,543.00"
7/12/12,"2,537.75","2,563.50","2,569.75","2,516.50"
7/13/12,"2,577.00","2,537.50","2,584.75","2,537.50"
7/16/12,"2,571.50","2,577.25","2,584.50","2,561.25"
7/17/12,"2,587.00","2,571.75","2,594.00","2,548.00"
7/18/12,"2,620.00","2,587.75","2,628.50","2,576.75"
7/19/12,"2,652.25","2,623.00","2,658.00","2,623.00"
7/20/12,"2,613.25","2,653.50","2,657.50","2,612.75"
7/23/12,"2,579.25","2,609.00","2,613.00","2,543.25"
7/24/12,"2,548.50","2,579.25","2,590.00","2,545.00"
7/25/12,"2,543.50","2,555.00","2,560.75","2,516.75"
7/26/12,"2,572.50","2,543.00","2,593.50","2,529.75"
7/27/12,"2,642.00","2,572.75","2,646.00","2,572.50"
7/30/12,"2,635.75","2,640.00","2,657.75","2,628.25"
7/31/12,"2,636.50","2,637.00","2,652.50","2,631.00"
8/1/12,"2,625.00","2,634.75","2,656.25","2,618.50"
8/2/12,"2,618.50","2,625.25","2,648.75","2,600.00"
8/3/12,"2,671.00","2,619.75","2,681.25","2,616.00"
8/6/12,"2,686.50","2,675.00","2,701.75","2,671.75"
8/7/12,"2,710.00","2,687.75","2,723.00","2,686.25"
8/8/12,"2,706.75","2,707.75","2,717.00","2,700.75"
8/9/12,"2,717.75","2,707.25","2,723.25","2,703.50"
8/10/12,"2,721.00","2,718.00","2,723.00","2,702.25"
8/13/12,"2,728.00","2,720.00","2,729.75","2,705.75"
8/14/12,"2,726.75","2,728.00","2,743.00","2,720.75"
8/15/12,"2,738.50","2,725.75","2,740.75","2,718.50"
8/16/12,"2,763.50","2,740.00","2,774.00","2,738.25"
8/17/12,"2,776.00","2,765.75","2,780.50","2,763.25"
8/20/12,"2,780.00","2,774.75","2,784.25","2,767.00"
8/21/12,"2,774.00","2,781.00","2,802.50","2,761.50"
8/22/12,"2,781.25","2,775.50","2,789.75","2,759.00"
8/23/12,"2,761.00","2,782.00","2,792.50","2,754.00"
8/24/12,"2,775.00","2,762.25","2,785.25","2,750.50"
8/27/12,"2,782.75","2,784.00","2,795.75","2,776.50"
8/28/12,"2,780.75","2,783.25","2,790.50","2,771.00"
8/29/12,"2,781.25","2,782.00","2,790.50","2,771.25"
8/30/12,"2,753.75","2,781.25","2,782.50","2,750.25"
8/31/12,"2,771.00","2,755.00","2,785.25","2,745.25"
9/4/12,"2,774.50","2,773.00","2,782.75","2,742.75"
9/5/12,"2,767.50","2,775.25","2,780.75","2,757.00"
9/6/12,"2,825.50","2,767.50","2,829.50","2,766.50"
9/7/12,"2,823.00","2,826.50","2,836.25","2,817.00"
9/10/12,"2,784.50","2,822.25","2,823.75","2,784.50"
9/11/12,"2,779.25","2,784.50","2,799.75","2,777.75"
9/12/12,"2,796.25","2,781.25","2,800.25","2,775.25"
9/13/12,"2,827.50","2,796.00","2,842.00","2,785.25"
9/14/12,"2,856.50","2,827.50","2,865.25","2,826.75"
9/17/12,"2,852.00","2,858.00","2,858.50","2,845.75"
9/18/12,"2,855.50","2,852.75","2,859.75","2,843.75"
9/19/12,"2,859.00","2,858.00","2,872.00","2,849.75"
9/20/12,"2,859.50","2,860.25","2,863.75","2,842.75"
9/21/12,"2,860.50","2,860.75","2,877.50","2,860.50"
9/24/12,"2,838.25","2,852.00","2,857.25","2,826.25"
